system:index,datetime,precip_mm,.geo
20180101T00,2018-01-01 00:00,0.8412989259206063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T01,2018-01-01 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T02,2018-01-01 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T03,2018-01-01 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T04,2018-01-01 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T05,2018-01-01 05:00,0.002993146211898635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T06,2018-01-01 06:00,0.6485689384690951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T07,2018-01-01 07:00,0.7512609506665121,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T08,2018-01-01 08:00,1.538352239945718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T09,2018-01-01 09:00,1.871874507832792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T10,2018-01-01 10:00,1.8751028554026052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T11,2018-01-01 11:00,1.875166326651274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T12,2018-01-01 12:00,1.8752199422389377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T13,2018-01-01 13:00,1.88002033317221,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T14,2018-01-01 14:00,2.0668303482646877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T15,2018-01-01 15:00,2.4891191720962524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T16,2018-01-01 16:00,3.13094806297239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T17,2018-01-01 17:00,6.9145832026576635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T18,2018-01-01 18:00,7.489172939439843,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T19,2018-01-01 19:00,13.236492457639981,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T20,2018-01-01 20:00,15.745227301687624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T21,2018-01-01 21:00,16.326985085357446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T22,2018-01-01 22:00,16.573691254827217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T23,2018-01-01 23:00,16.93616950203513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T00,2018-01-02 00:00,16.946971798070095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T01,2018-01-02 01:00,0.041960190115599615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T02,2018-01-02 02:00,0.22970752302570974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T03,2018-01-02 03:00,0.36497228232476975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T04,2018-01-02 04:00,0.4453816850466921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T05,2018-01-02 05:00,0.5575300995054281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T06,2018-01-02 06:00,1.1305863231530484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T07,2018-01-02 07:00,1.474514641555033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T08,2018-01-02 08:00,1.7010355946982478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T09,2018-01-02 09:00,1.814900854966737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T10,2018-01-02 10:00,1.910762411861842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T11,2018-01-02 11:00,2.1478991358922412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T12,2018-01-02 12:00,2.6525350040471856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T13,2018-01-02 13:00,3.4597804783971533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T14,2018-01-02 14:00,4.75428990982001,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T15,2018-01-02 15:00,6.361353171825145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T16,2018-01-02 16:00,7.509135712674357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T17,2018-01-02 17:00,7.965575873309572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T18,2018-01-02 18:00,8.037614877271208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T19,2018-01-02 19:00,8.050319561116984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T20,2018-01-02 20:00,8.05326463541307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T21,2018-01-02 21:00,8.053329596777859,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T22,2018-01-02 22:00,8.053339599800902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T23,2018-01-02 23:00,8.053339599800902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T00,2018-01-03 00:00,8.053339599800902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T01,2018-01-03 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T02,2018-01-03 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T03,2018-01-03 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T04,2018-01-03 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T05,2018-01-03 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T06,2018-01-03 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T07,2018-01-03 07:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T08,2018-01-03 08:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T09,2018-01-03 09:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T10,2018-01-03 10:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T11,2018-01-03 11:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T12,2018-01-03 12:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T13,2018-01-03 13:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T14,2018-01-03 14:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T15,2018-01-03 15:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T16,2018-01-03 16:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T17,2018-01-03 17:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T18,2018-01-03 18:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T19,2018-01-03 19:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T20,2018-01-03 20:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T21,2018-01-03 21:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T22,2018-01-03 22:00,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T23,2018-01-03 23:00,4.410743663640915E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T00,2018-01-04 00:00,4.410743663640915E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T01,2018-01-04 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T02,2018-01-04 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T03,2018-01-04 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T04,2018-01-04 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T05,2018-01-04 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T06,2018-01-04 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T07,2018-01-04 07:00,4.276632239452738E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T08,2018-01-04 08:00,4.276632239452738E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T09,2018-01-04 09:00,4.276632239452738E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T10,2018-01-04 10:00,4.276632239452738E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T11,2018-01-04 11:00,4.351138045421976E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T12,2018-01-04 12:00,4.351138045421976E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T13,2018-01-04 13:00,4.351138045421976E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T14,2018-01-04 14:00,0.0012904404798064206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T15,2018-01-04 15:00,0.0012904405366498395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T16,2018-01-04 16:00,0.0012904405366498395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T17,2018-01-04 17:00,0.0012904405366498395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T18,2018-01-04 18:00,0.0012904405366498395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T19,2018-01-04 19:00,0.0012904405366498395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T20,2018-01-04 20:00,0.0012904405366498395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T21,2018-01-04 21:00,0.0012904405366498395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T22,2018-01-04 22:00,0.0012904405366498395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T23,2018-01-04 23:00,0.0012755393754559918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T00,2018-01-05 00:00,0.0012755393754559918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T01,2018-01-05 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T02,2018-01-05 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T03,2018-01-05 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T04,2018-01-05 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T05,2018-01-05 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T06,2018-01-05 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T07,2018-01-05 07:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T08,2018-01-05 08:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T09,2018-01-05 09:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T10,2018-01-05 10:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T11,2018-01-05 11:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T12,2018-01-05 12:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T13,2018-01-05 13:00,0.0017106532936850272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T14,2018-01-05 14:00,0.0017128998024418252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T15,2018-01-05 15:00,0.0018726238965672902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T16,2018-01-05 16:00,0.005107636402373483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T17,2018-01-05 17:00,0.005523472275600762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T18,2018-01-05 18:00,0.006797330206970108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T19,2018-01-05 19:00,0.006833691239716483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T20,2018-01-05 20:00,0.0076914208482766235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T21,2018-01-05 21:00,0.007689727233665806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T22,2018-01-05 22:00,0.007689988591483359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T23,2018-01-05 23:00,0.007689988591483359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T00,2018-01-06 00:00,0.007689988591483359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T01,2018-01-06 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T02,2018-01-06 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T03,2018-01-06 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T04,2018-01-06 04:00,1.8209768837228473E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T05,2018-01-06 05:00,0.003385166620416395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T06,2018-01-06 06:00,0.10092274069346185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T07,2018-01-06 07:00,0.19317049271946019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T08,2018-01-06 08:00,0.37637363060316603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T09,2018-01-06 09:00,0.6009963033774212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T10,2018-01-06 10:00,0.7272650988729649,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T11,2018-01-06 11:00,0.7961517473378715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T12,2018-01-06 12:00,0.8568987598988562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T13,2018-01-06 13:00,1.1004630407580227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T14,2018-01-06 14:00,1.2625404527122768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T15,2018-01-06 15:00,1.3290152872036827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T16,2018-01-06 16:00,1.40947301725062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T17,2018-01-06 17:00,1.5296663981818264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T18,2018-01-06 18:00,1.631905640520873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T19,2018-01-06 19:00,1.6378793180944817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T20,2018-01-06 20:00,1.6385277363503192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T21,2018-01-06 21:00,1.6970243395770686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T22,2018-01-06 22:00,1.6986543033691872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T23,2018-01-06 23:00,1.6986543033691872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T00,2018-01-07 00:00,1.6986543033691872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T01,2018-01-07 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T02,2018-01-07 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T03,2018-01-07 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T04,2018-01-07 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T05,2018-01-07 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T06,2018-01-07 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T07,2018-01-07 07:00,4.276632239452738E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T08,2018-01-07 08:00,4.276632239452738E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T09,2018-01-07 09:00,8.553265615773853E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T10,2018-01-07 10:00,8.553265615773853E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T11,2018-01-07 11:00,8.553265615773853E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T12,2018-01-07 12:00,8.553265615773853E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T13,2018-01-07 13:00,8.62192092893488E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T14,2018-01-07 14:00,0.02357384366445585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T15,2018-01-07 15:00,0.0782419239873127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T16,2018-01-07 16:00,0.11475050352299053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T17,2018-01-07 17:00,0.12754892833078393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T18,2018-01-07 18:00,0.12795339863198624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T19,2018-01-07 19:00,0.12796332027599294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T20,2018-01-07 20:00,0.12882294006633238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T21,2018-01-07 21:00,0.12882343714964647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T22,2018-01-07 22:00,0.12882291809473595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T23,2018-01-07 23:00,0.12882506129177457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T00,2018-01-08 00:00,0.12882506129177457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T01,2018-01-08 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T02,2018-01-08 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T03,2018-01-08 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T04,2018-01-08 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T05,2018-01-08 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T06,2018-01-08 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T07,2018-01-08 07:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T08,2018-01-08 08:00,8.583068797918258E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T09,2018-01-08 09:00,8.583068833445395E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T10,2018-01-08 10:00,8.583068833445395E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T11,2018-01-08 11:00,8.583068833445395E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T12,2018-01-08 12:00,8.583068833445395E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T13,2018-01-08 13:00,0.0027562771321968083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T14,2018-01-08 14:00,0.005252626327909417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T15,2018-01-08 15:00,0.1882114544551616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T16,2018-01-08 16:00,0.3540306337630922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T17,2018-01-08 17:00,0.48383165659357663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T18,2018-01-08 18:00,0.5536898860618064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T19,2018-01-08 19:00,0.5695876424148819,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T20,2018-01-08 20:00,0.5878952353954213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T21,2018-01-08 21:00,0.971077779516796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T22,2018-01-08 22:00,0.9756860257499868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T23,2018-01-08 23:00,0.9787188135753804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T00,2018-01-09 00:00,0.9805317328348916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T01,2018-01-09 01:00,6.682043585830068E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T02,2018-01-09 02:00,6.680165819576304E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T03,2018-01-09 03:00,6.680165819576304E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T04,2018-01-09 04:00,6.680165819576304E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T05,2018-01-09 05:00,6.680165819576304E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T06,2018-01-09 06:00,6.680165819576304E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T07,2018-01-09 07:00,0.011918156844223555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T08,2018-01-09 08:00,0.013036336955988983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T09,2018-01-09 09:00,0.013119234700044585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T10,2018-01-09 10:00,0.013257158968281486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T11,2018-01-09 11:00,0.013256940674517865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T12,2018-01-09 12:00,0.013256940674517865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T13,2018-01-09 13:00,0.013256940674517865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T14,2018-01-09 14:00,0.013288417865429416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T15,2018-01-09 15:00,0.01459983112187403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T16,2018-01-09 16:00,0.01950627433417908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T17,2018-01-09 17:00,0.028105442931906692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T18,2018-01-09 18:00,0.04140940749222889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T19,2018-01-09 19:00,0.0659477786680864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T20,2018-01-09 20:00,0.07706637081950302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T21,2018-01-09 21:00,0.08400426569345643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T22,2018-01-09 22:00,0.08421754364923306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T23,2018-01-09 23:00,0.08421754364923306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T00,2018-01-10 00:00,0.08421754364923306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T01,2018-01-10 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T02,2018-01-10 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T03,2018-01-10 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T04,2018-01-10 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T05,2018-01-10 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T06,2018-01-10 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T07,2018-01-10 07:00,4.456397428718591E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T08,2018-01-10 08:00,0.005238301867224119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T09,2018-01-10 09:00,0.14093985131631426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T10,2018-01-10 10:00,0.3444564237002512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T11,2018-01-10 11:00,0.8876859788821627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T12,2018-01-10 12:00,1.7929043782009844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T13,2018-01-10 13:00,2.263830397519413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T14,2018-01-10 14:00,2.6834683784556117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T15,2018-01-10 15:00,2.988130101536208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T16,2018-01-10 16:00,3.2835749670444803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T17,2018-01-10 17:00,7.219557815929796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T18,2018-01-10 18:00,12.68722874641744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T19,2018-01-10 19:00,12.892144917330686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T20,2018-01-10 20:00,14.204207684049816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T21,2018-01-10 21:00,14.651147393271565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T22,2018-01-10 22:00,14.70284338365804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T23,2018-01-10 23:00,14.703683712374307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T00,2018-01-11 00:00,14.703683712374307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T01,2018-01-11 01:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T02,2018-01-11 02:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T03,2018-01-11 03:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T04,2018-01-11 04:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T05,2018-01-11 05:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T06,2018-01-11 06:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T07,2018-01-11 07:00,0.09448263807930186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T08,2018-01-11 08:00,1.1293730436655869,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T09,2018-01-11 09:00,2.1601043141196135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T10,2018-01-11 10:00,2.2649243649961326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T11,2018-01-11 11:00,2.3480982050244656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T12,2018-01-11 12:00,2.357550161131193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T13,2018-01-11 13:00,2.5534788873802694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T14,2018-01-11 14:00,2.8695108914727205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T15,2018-01-11 15:00,3.2240534961443545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T16,2018-01-11 16:00,3.908247006335382,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T17,2018-01-11 17:00,4.447844962132372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T18,2018-01-11 18:00,7.365369793351461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T19,2018-01-11 19:00,7.827215076930143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T20,2018-01-11 20:00,8.11236546478034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T21,2018-01-11 21:00,8.670678750073073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T22,2018-01-11 22:00,9.16714654517235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T23,2018-01-11 23:00,9.183525207635398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112T00,2018-01-12 00:00,9.183571248374479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112T01,2018-01-12 01:00,2.023203786448799E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112T02,2018-01-12 02:00,2.023203786448799E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
