system:index,datetime,u_component_of_wind_10m,v_component_of_wind_10m,wind_speed_10m,.geo
20180101T00,2018-01-01 00:00,-1.272771593251051,-1.105866210167156,1.7369998226799919,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T01,2018-01-01 01:00,-1.1979728932896105,-1.5372543016291316,1.980350465866219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T02,2018-01-01 02:00,-0.9703681588241424,-1.730807007696139,2.023833367404265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T03,2018-01-01 03:00,-0.8275464724429654,-1.8882421566871286,2.0911659109989924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T04,2018-01-01 04:00,-0.8233874440194502,-2.0828801527457075,2.2588160330746736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T05,2018-01-01 05:00,-0.8367134445056258,-2.3586024947855297,2.5112041695924128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T06,2018-01-01 06:00,0.11844716937067566,-2.9253108163429937,2.958938821208422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T07,2018-01-01 07:00,0.9952479306123418,-3.331243388853017,3.4918242647844906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T08,2018-01-01 08:00,1.4864117824219065,-2.4976115240282613,2.930613740400676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T09,2018-01-01 09:00,0.38682946402859403,-2.7298286425827887,2.8124016287690483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T10,2018-01-01 10:00,-0.05673229433887576,-2.783103739601031,2.8063893435667815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T11,2018-01-01 11:00,-0.2652220207376666,-2.686212337996699,2.7150841054897605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T12,2018-01-01 12:00,-0.2923488782327444,-3.1264018957388813,3.1504403495541253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T13,2018-01-01 13:00,0.42366668868601465,-3.6926797183976072,3.719242380391384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T14,2018-01-01 14:00,1.3474190759628544,-4.1911523274790605,4.409644974203243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T15,2018-01-01 15:00,1.1446322737895587,-3.8966539122536226,4.072315591712343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T16,2018-01-01 16:00,1.1066609251528468,-3.6442444713888498,3.8231955922992173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T17,2018-01-01 17:00,1.4757247643657367,-3.559786213923645,3.867681924168196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T18,2018-01-01 18:00,1.157767493308615,-2.4751664617472438,2.7718328191338437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T19,2018-01-01 19:00,0.6397907861519804,1.6563555586180239,1.9752469383378999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T20,2018-01-01 20:00,0.9013545734607169,1.3480636627719467,1.701591528542845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T21,2018-01-01 21:00,0.25637740697268746,1.317541096746846,1.5515523290586961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T22,2018-01-01 22:00,0.26102683948230493,0.5024736340692063,0.6089983127742051,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T23,2018-01-01 23:00,1.0795274298678512,-0.19734545101108392,1.1139265874164577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T00,2018-01-02 00:00,1.3559290002179087,-0.2525976162271929,1.4404289844658371,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T01,2018-01-02 01:00,1.3975093507613636,-0.16628296031358106,1.4554724909426053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T02,2018-01-02 02:00,0.8397126325197687,-0.2011340304286792,0.9275068630260468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T03,2018-01-02 03:00,0.4391697563058942,-0.6651376225000173,0.858161388095486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T04,2018-01-02 04:00,0.5455020110424504,-0.9236942348646199,1.1538340678326766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T05,2018-01-02 05:00,1.1508591113452475,-0.8088708182484673,1.5511666921762137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T06,2018-01-02 06:00,1.6922315558977858,-0.07590312386305102,1.9202314108618945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T07,2018-01-02 07:00,1.7710639860713457,2.716886763765249,3.2729918619379843,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T08,2018-01-02 08:00,1.463391376018542,3.5009417071475037,3.801628088668768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T09,2018-01-02 09:00,1.2664910098749338,3.870345973161775,4.074449137876751,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T10,2018-01-02 10:00,1.0032028666663497,3.761870098712117,3.9003126883800823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T11,2018-01-02 11:00,0.9697199540806694,4.10119222402556,4.223429615835042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T12,2018-01-02 12:00,0.8155892937756601,3.6055591042983695,3.7114351678292756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T13,2018-01-02 13:00,0.3454331352873595,3.326339830329407,3.3757796244763973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T14,2018-01-02 14:00,-0.08919149263183425,3.0625181262889467,3.0966616312184665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T15,2018-01-02 15:00,-0.3982658625865761,2.5289592704725163,2.582832673528918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T16,2018-01-02 16:00,-0.10478660747479013,2.5660537082278982,2.5845246573508653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T17,2018-01-02 17:00,0.8345528997855545,2.9640313388013575,3.0820242275063143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T18,2018-01-02 18:00,1.3582285473055458,3.532675449511815,3.788337755871713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T19,2018-01-02 19:00,2.112122007449311,3.213593058803782,3.8461923414838908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T20,2018-01-02 20:00,1.9177346192930558,3.2666979536866894,3.7888561503892935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T21,2018-01-02 21:00,1.6401931249751447,3.0086681594015654,3.427759858081788,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T22,2018-01-02 22:00,1.4341817014223284,2.7143297544019958,3.07148281030491,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T23,2018-01-02 23:00,1.2769898569635492,2.4047586026804715,2.725198638750874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T00,2018-01-03 00:00,1.3085965788950225,2.2253236567297208,2.5859537856062333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T01,2018-01-03 01:00,1.2662037864655644,2.0937038346805705,2.4548458551661803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T02,2018-01-03 02:00,1.3388700179931545,1.9316429408498517,2.3617922720693145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T03,2018-01-03 03:00,1.5641926273996138,1.7595163092290544,2.3762941311430943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T04,2018-01-03 04:00,1.6367798665258952,1.6053792071014623,2.3327277865597105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T05,2018-01-03 05:00,1.4994674491280358,1.635156174734767,2.266421901581581,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T06,2018-01-03 06:00,1.2887251763103313,1.7316874430035807,2.191457106031216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T07,2018-01-03 07:00,0.8334395078251203,2.145427987751527,2.3106933011607027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T08,2018-01-03 08:00,0.7445746499729201,2.0687549663776643,2.203296997606759,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T09,2018-01-03 09:00,0.6152671254264371,1.9053884983860043,2.010655952947281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T10,2018-01-03 10:00,0.4001651115296978,1.2926075509936563,1.3643967130171475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T11,2018-01-03 11:00,0.4107082880351491,1.183451630274707,1.259229606936504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T12,2018-01-03 12:00,0.5260232047685024,1.582169676972765,1.6689193715042094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T13,2018-01-03 13:00,0.5224672553745555,2.116505210199113,2.1807394577472805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T14,2018-01-03 14:00,0.5570293676759093,2.916714123994154,2.969958105142603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T15,2018-01-03 15:00,0.7592349122266562,3.007433688022104,3.1028496687770786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T16,2018-01-03 16:00,0.8717201365369361,2.9241065766266767,3.0520261172938707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T17,2018-01-03 17:00,0.8412761597648197,2.9662204896254587,3.0841122173050297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T18,2018-01-03 18:00,0.6653874559839161,3.0895391653958066,3.161380162994149,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T19,2018-01-03 19:00,0.5689095428951204,2.175154996169163,2.2499434505143916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T20,2018-01-03 20:00,0.28352258305580164,2.267835731321974,2.2880581318524977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T21,2018-01-03 21:00,-0.035856036862906636,2.093656095841881,2.099113229811843,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T22,2018-01-03 22:00,-0.4272682967685518,1.5684187594167225,1.642023657526958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T23,2018-01-03 23:00,-0.991716847489035,1.5585991389670557,1.8749679451662356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T00,2018-01-04 00:00,-1.420266424584177,1.4374425539547915,2.0366340697469982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T01,2018-01-04 01:00,-1.7708006938907406,1.2175585746471824,2.1567853406093924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T02,2018-01-04 02:00,-1.9256605887891503,0.9046459050170914,2.1419932708928857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T03,2018-01-04 03:00,-1.9378165075452394,0.28998060624376587,1.9933514255237623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T04,2018-01-04 04:00,-1.7713368698084881,-0.4260572890786248,1.8737043200042265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T05,2018-01-04 05:00,-1.4901024116806325,-0.759682945237043,1.73520292319611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T06,2018-01-04 06:00,-1.246545981999151,-0.6562875172470157,1.4771467106031564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T07,2018-01-04 07:00,-1.6600925067877164,-0.19775983840092942,1.7020238918350576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T08,2018-01-04 08:00,-1.698673530538453,-0.3379560923596422,1.752057579665564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T09,2018-01-04 09:00,-1.7569757787627125,-0.4087974333047926,1.8212855571035806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T10,2018-01-04 10:00,-1.4244355021700015,-0.3399486509574401,1.4793201679801107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T11,2018-01-04 11:00,-1.3645641309676555,-0.5347838136769819,1.4740980754984285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T12,2018-01-04 12:00,-1.5905652399364614,-0.8994978962375729,1.8302063479388186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T13,2018-01-04 13:00,-1.7403083278292304,-1.480340959153919,2.286894739076616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T14,2018-01-04 14:00,-1.4482958821014489,-2.6624162195229713,3.0359470328207765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T15,2018-01-04 15:00,-0.8864101501773725,-3.140343129295162,3.2645614739627518,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T16,2018-01-04 16:00,-0.5430195983745775,-2.9837978310909348,3.034706484632829,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T17,2018-01-04 17:00,-0.3483255841891718,-2.686426143163721,2.7121722296229276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T18,2018-01-04 18:00,-0.3267269674917776,-2.440478723120972,2.468696640421278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T19,2018-01-04 19:00,-0.3825231690605765,-2.456371009279353,2.494441282925765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T20,2018-01-04 20:00,-0.5443936540172596,-2.229318120330479,2.304149148932017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T21,2018-01-04 21:00,-0.7218529950056762,-1.5853579241250881,1.747690815882382,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T22,2018-01-04 22:00,-0.840040019917968,-0.6231581787467901,1.0607817601476368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T23,2018-01-04 23:00,-1.3611577997199218,-0.09613752822359341,1.439685349909986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T00,2018-01-05 00:00,-1.7221156860300537,0.19678210718299063,1.78340320199591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T01,2018-01-05 01:00,-1.958569196215803,0.17983915326375507,1.9912350792918108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T02,2018-01-05 02:00,-2.1526729738424137,-0.042043244320983705,2.1704635480216035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T03,2018-01-05 03:00,-2.332051267742785,-0.3744796225416928,2.3742812435832406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T04,2018-01-05 04:00,-2.4229731856396017,-0.6644127428341686,2.520788100559915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T05,2018-01-05 05:00,-2.413918774479106,-0.8835491598815202,2.5784842977817783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T06,2018-01-05 06:00,-2.353186099639727,-1.1295598397581066,2.6187221245574537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T07,2018-01-05 07:00,-2.2897680793461648,-1.4558695200894396,2.717130705593213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T08,2018-01-05 08:00,-2.2603370265457388,-1.7140819905087121,2.840344675934608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T09,2018-01-05 09:00,-2.1027587918828656,-2.0048773029014626,2.908656138454932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T10,2018-01-05 10:00,-1.7891276431753274,-2.0918271330639677,2.755563588549022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T11,2018-01-05 11:00,-1.4580873131858505,-2.300785419087109,2.72620589256281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T12,2018-01-05 12:00,-1.2823898985328075,-2.9522743311180104,3.220510471500738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T13,2018-01-05 13:00,-1.0284066626416497,-3.2523003581491325,3.412821411469099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T14,2018-01-05 14:00,-0.9162389112041969,-3.330808421445454,3.456639252865465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T15,2018-01-05 15:00,-0.7694381481699224,-3.4168061678401878,3.5049801525872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T16,2018-01-05 16:00,-0.5537231507459549,-3.8794327216549713,3.9197635235307753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T17,2018-01-05 17:00,-0.2836920464028852,-4.273098233533407,4.286536846617739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T18,2018-01-05 18:00,-0.25237561143099924,-3.783629032072132,3.802924083401407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T19,2018-01-05 19:00,-0.37985384187923327,-3.2060989919657312,3.24794121231425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T20,2018-01-05 20:00,-0.7059819736389601,-2.3754207419918774,2.518202592520614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T21,2018-01-05 21:00,-1.0030039554087,-1.6137886119138527,1.9357758970958945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T22,2018-01-05 22:00,-1.0260857021136236,-1.0074150781317253,1.457475007596519,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T23,2018-01-05 23:00,-1.2556530568200805,-1.0479427641856995,1.6636791548148508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T00,2018-01-06 00:00,-1.2008856187414445,-0.8900515774596446,1.556383549769052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T01,2018-01-06 01:00,-0.9578042511416319,-0.8264947112915867,1.38094504965333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T02,2018-01-06 02:00,-0.6220359042486582,-1.0132323986773368,1.315382738683072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T03,2018-01-06 03:00,-0.7305179369595044,-1.4962692245042246,1.7353590359657105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T04,2018-01-06 04:00,-0.9817378248349485,-1.989018117606239,2.238064083753845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T05,2018-01-06 05:00,-0.9981893801450497,-2.084184616443124,2.322048526965933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T06,2018-01-06 06:00,-0.651582441473655,-1.84644317406929,1.9691846778938684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T07,2018-01-06 07:00,-0.1437020975351717,-0.9971537201104854,1.065510945696881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T08,2018-01-06 08:00,-0.3870132731668051,-0.4540058503700031,0.7643134292234464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T09,2018-01-06 09:00,-1.3051707247962574,0.1033372555596646,1.4204751072967212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T10,2018-01-06 10:00,-1.467838093267782,-0.005462211995234949,1.5014479192378698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T11,2018-01-06 11:00,-1.1568153542055528,-0.3706018949682178,1.2277775150718715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T12,2018-01-06 12:00,0.003983106037360565,-0.45584912183735427,0.7931786933316587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T13,2018-01-06 13:00,1.0352147938833516,0.8611956041803955,1.559672542630021,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T14,2018-01-06 14:00,0.5937888800028566,1.8772720173285673,2.0556353703220718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T15,2018-01-06 15:00,-0.2644627440038791,1.5728226342252116,1.6278228529102303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T16,2018-01-06 16:00,-0.5316535184579155,1.8245185065742064,1.905395440550507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T17,2018-01-06 17:00,-1.1496396056707876,2.3293146738972563,2.6060529543081072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T18,2018-01-06 18:00,-1.2562900562657757,2.6309790776809434,2.9273216264010937,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T19,2018-01-06 19:00,-2.0465947518373744,3.4520707313242993,4.020850838000289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T20,2018-01-06 20:00,-2.103591367927638,4.0786428954450065,4.589748625072401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T21,2018-01-06 21:00,-1.9856885589779076,3.7139312151796657,4.211966606147391,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T22,2018-01-06 22:00,-1.4067060654997825,3.076427548584718,3.3831348713560043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T23,2018-01-06 23:00,-1.4642745838348283,2.8837175961380215,3.236478708782923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T00,2018-01-07 00:00,-1.5541959184962724,2.732796579724126,3.1466498415117243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T01,2018-01-07 01:00,-1.3802450124992753,2.3172173178419535,2.7009744285141926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T02,2018-01-07 02:00,-1.2995205188286214,2.1354782568321684,2.5045336318628455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T03,2018-01-07 03:00,-1.358095738574705,2.1489603374072703,2.5475719447902714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T04,2018-01-07 04:00,-1.242212191218988,2.3052646654201894,2.625354337805344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T05,2018-01-07 05:00,-0.995687118258469,2.5843129382514585,2.772257646531708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T06,2018-01-07 06:00,-0.875779924696704,2.720699317733487,2.859488516384682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T07,2018-01-07 07:00,-0.9412657392778239,2.7963430331437498,2.951906826045792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T08,2018-01-07 08:00,-0.973918305572068,2.6245253051621624,2.801271248048391,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T09,2018-01-07 09:00,-0.9612752902202172,2.5956297845701903,2.7693952271775095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T10,2018-01-07 10:00,-0.9776500200375241,2.626020251763952,2.8030646026813293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T11,2018-01-07 11:00,-1.7854019482403185,3.2847641472754923,3.73995356937123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T12,2018-01-07 12:00,-2.4192313098050118,3.3224066835210815,4.1112153268138885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T13,2018-01-07 13:00,-2.53034365868134,3.1798825715558214,4.065478224434265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T14,2018-01-07 14:00,-2.4613953839481404,3.2036238178086003,4.0412121709376905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T15,2018-01-07 15:00,-2.1614282600057044,3.4093841301490104,4.037876123841779,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T16,2018-01-07 16:00,-1.8034042957934027,3.4404011146788847,3.886187462195907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T17,2018-01-07 17:00,-1.4656060012325025,3.5190427121598904,3.8156146614125515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T18,2018-01-07 18:00,-1.2325954420332004,3.6316710102461047,3.8384634334983567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T19,2018-01-07 19:00,-0.3881282252973175,4.122330762572867,4.141500861962811,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T20,2018-01-07 20:00,-0.4681392627363832,4.439544251777518,4.4655530767616405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T21,2018-01-07 21:00,-0.42254948529280717,4.129643430583937,4.152677430730711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T22,2018-01-07 22:00,-0.6169795917019228,3.8757750830171815,3.9252257618557276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T23,2018-01-07 23:00,-0.8659731144119233,3.533046983596855,3.64023010157759,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T00,2018-01-08 00:00,-0.9107733135452435,3.379137163629906,3.5067065180952386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T01,2018-01-08 01:00,-0.9082289108601638,3.1163185114558787,3.2518895007111013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T02,2018-01-08 02:00,-1.0085484382703618,2.87452559071981,3.052157421065352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T03,2018-01-08 03:00,-0.9896751963790451,2.8055056500818982,2.9812592022357842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T04,2018-01-08 04:00,-0.9681230687703904,2.724563682602235,2.8958300829970147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T05,2018-01-08 05:00,-0.9359531300889913,2.6085654375386707,2.7741973326425873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T06,2018-01-08 06:00,-0.9380895670993327,2.4797106077924416,2.653661280480143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T07,2018-01-08 07:00,-0.4732206943286152,2.594052783997654,2.640946860139708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T08,2018-01-08 08:00,-0.662671739597041,2.4796527489855054,2.569925429257431,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T09,2018-01-08 09:00,-0.9966402375224817,2.374918207301219,2.578221096378185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T10,2018-01-08 10:00,-1.0859432446856239,2.0969550803483363,2.363036479352645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T11,2018-01-08 11:00,-1.3879061449844954,2.120610599922012,2.5362770544186235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T12,2018-01-08 12:00,-1.7691396646648818,1.7375150840210245,2.4822068658709853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T13,2018-01-08 13:00,-1.8145518163619117,1.077682268632718,2.1188461919205044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T14,2018-01-08 14:00,-1.6509753527776139,0.2513704506973395,1.7111025046253343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T15,2018-01-08 15:00,-1.363785657756845,-0.8173974869357202,1.628395482607711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T16,2018-01-08 16:00,-0.9736872180110333,-1.089725962848265,1.493647580397631,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T17,2018-01-08 17:00,-0.8054392163620699,-0.9763706079377057,1.2890897245457584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T18,2018-01-08 18:00,-0.6462650969879452,-0.5091355282886524,0.8521087501971873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T19,2018-01-08 19:00,-0.6321342475852844,-0.4051248998256179,0.7717438583615074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T20,2018-01-08 20:00,-0.5432062984795973,0.3861001004782353,0.7314996043104495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T21,2018-01-08 21:00,-0.6283370255142882,1.3543625649703321,1.5024819665305367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T22,2018-01-08 22:00,-1.5505784178509487,1.2882463504830903,2.0377476470715314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T23,2018-01-08 23:00,-2.1433144558817117,0.9292636287882091,2.3546773696539076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T00,2018-01-09 00:00,-2.5026706265633982,0.5601568178498225,2.5918404964673583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T01,2018-01-09 01:00,-2.4212117437068374,0.44347580703766304,2.4938165348158847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T02,2018-01-09 02:00,-2.287530759024257,0.548152625951721,2.3714852528652757,"{""type"":""MultiPoint"",""coordinates"":[]}"
