system:index,datetime,temp_C,.geo
20180101T00,2018-01-01 00:00,28.203777481585863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T01,2018-01-01 01:00,27.418939195471065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T02,2018-01-01 02:00,26.766221962115875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T03,2018-01-01 03:00,26.328902894192517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T04,2018-01-01 04:00,26.060583460058247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T05,2018-01-01 05:00,25.78729351648987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T06,2018-01-01 06:00,25.34308327312401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T07,2018-01-01 07:00,25.72588368095597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T08,2018-01-01 08:00,25.07199751399981,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T09,2018-01-01 09:00,24.544525673503813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T10,2018-01-01 10:00,24.529977279606804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T11,2018-01-01 11:00,25.473572421478632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T12,2018-01-01 12:00,26.735922040763384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T13,2018-01-01 13:00,28.24472165266086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T14,2018-01-01 14:00,29.310500729268767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T15,2018-01-01 15:00,29.673209365901045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T16,2018-01-01 16:00,30.128126436916236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T17,2018-01-01 17:00,28.81782721149966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T18,2018-01-01 18:00,29.135302306453244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T19,2018-01-01 19:00,25.60824208164569,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T20,2018-01-01 20:00,24.95562600899447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T21,2018-01-01 21:00,24.55741625571165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T22,2018-01-01 22:00,24.364985110575006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101T23,2018-01-01 23:00,24.198277128437805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T00,2018-01-02 00:00,23.968446909774286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T01,2018-01-02 01:00,23.939802408253595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T02,2018-01-02 02:00,23.847819450350276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T03,2018-01-02 03:00,23.822690961211393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T04,2018-01-02 04:00,23.73402377308076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T05,2018-01-02 05:00,23.609222076528646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T06,2018-01-02 06:00,23.382123250926128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T07,2018-01-02 07:00,22.92322430262268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T08,2018-01-02 08:00,22.500474344513968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T09,2018-01-02 09:00,22.17155301590249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T10,2018-01-02 10:00,22.076636116056005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T11,2018-01-02 11:00,22.31537005998114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T12,2018-01-02 12:00,22.835246888333163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T13,2018-01-02 13:00,22.927850096304933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T14,2018-01-02 14:00,22.92241607553406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T15,2018-01-02 15:00,22.926907218004093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T16,2018-01-02 16:00,23.495245440155827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T17,2018-01-02 17:00,24.3806184888326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T18,2018-01-02 18:00,25.56186845955374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T19,2018-01-02 19:00,26.38173810332465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T20,2018-01-02 20:00,26.535134928235276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T21,2018-01-02 21:00,26.40997692150385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T22,2018-01-02 22:00,25.77296125911699,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102T23,2018-01-02 23:00,24.520464684743295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T00,2018-01-03 00:00,23.618278704991653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T01,2018-01-03 01:00,22.91171105416501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T02,2018-01-03 02:00,22.233962821256657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T03,2018-01-03 03:00,21.5678901790605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T04,2018-01-03 04:00,20.939724132354872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T05,2018-01-03 05:00,20.32956110542553,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T06,2018-01-03 06:00,19.787084589321253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T07,2018-01-03 07:00,19.774228342204097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T08,2018-01-03 08:00,19.40734557204583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T09,2018-01-03 09:00,18.97657999749556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T10,2018-01-03 10:00,19.747969198191754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T11,2018-01-03 11:00,23.203205742079405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T12,2018-01-03 12:00,25.248302796986735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T13,2018-01-03 13:00,26.905254843173445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T14,2018-01-03 14:00,28.06962707519532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T15,2018-01-03 15:00,28.68705255374699,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T16,2018-01-03 16:00,29.132035995427092,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T17,2018-01-03 17:00,29.5783297357876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T18,2018-01-03 18:00,29.817016423637142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T19,2018-01-03 19:00,30.099177984821853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T20,2018-01-03 20:00,29.999626899522184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T21,2018-01-03 21:00,29.54455549965046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T22,2018-01-03 22:00,28.338384383648535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103T23,2018-01-03 23:00,26.420369476656195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T00,2018-01-04 00:00,24.65327177716359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T01,2018-01-04 01:00,23.481764213308644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T02,2018-01-04 02:00,22.547552719960816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T03,2018-01-04 03:00,21.724798239394765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T04,2018-01-04 04:00,21.090973488220005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T05,2018-01-04 05:00,20.575017315065747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T06,2018-01-04 06:00,20.619956964584308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T07,2018-01-04 07:00,19.706088711784357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T08,2018-01-04 08:00,19.104717427496563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T09,2018-01-04 09:00,18.555314896361875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T10,2018-01-04 10:00,19.36387511981812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T11,2018-01-04 11:00,23.38944553051489,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T12,2018-01-04 12:00,25.806171275909552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T13,2018-01-04 13:00,27.794316951287204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T14,2018-01-04 14:00,29.29241930972165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T15,2018-01-04 15:00,29.954988299718202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T16,2018-01-04 16:00,30.403750286031915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T17,2018-01-04 17:00,30.760830992526238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T18,2018-01-04 18:00,31.015402070780972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T19,2018-01-04 19:00,30.97671743695586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T20,2018-01-04 20:00,30.874079585339317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T21,2018-01-04 21:00,30.429149334333943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T22,2018-01-04 22:00,29.041492746500953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104T23,2018-01-04 23:00,27.33907979479574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T00,2018-01-05 00:00,25.5542052614557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T01,2018-01-05 01:00,24.165103899403267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T02,2018-01-05 02:00,23.233544557015403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T03,2018-01-05 03:00,22.64164486592988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T04,2018-01-05 04:00,22.26663272646522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T05,2018-01-05 05:00,22.00072813364854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T06,2018-01-05 06:00,21.685443043163364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T07,2018-01-05 07:00,21.306954471827456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T08,2018-01-05 08:00,21.135377001322528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T09,2018-01-05 09:00,21.134619985207447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T10,2018-01-05 10:00,21.70348614794744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T11,2018-01-05 11:00,24.150120284302226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T12,2018-01-05 12:00,26.302284836434797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T13,2018-01-05 13:00,28.10144222470667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T14,2018-01-05 14:00,29.608357643042982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T15,2018-01-05 15:00,30.750398401914936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T16,2018-01-05 16:00,31.50978645127639,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T17,2018-01-05 17:00,31.649033993654147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T18,2018-01-05 18:00,31.60481196442212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T19,2018-01-05 19:00,31.8739767377227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T20,2018-01-05 20:00,31.620688436022547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T21,2018-01-05 21:00,31.379584474458035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T22,2018-01-05 22:00,30.337106109281304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105T23,2018-01-05 23:00,28.905312466216714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T00,2018-01-06 00:00,27.77450860167782,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T01,2018-01-06 01:00,27.097883296276816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T02,2018-01-06 02:00,26.578381430988387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T03,2018-01-06 03:00,25.675945574207958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T04,2018-01-06 04:00,25.162425280356334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T05,2018-01-06 05:00,24.910217539657097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T06,2018-01-06 06:00,24.59038628497248,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T07,2018-01-06 07:00,24.709037065681954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T08,2018-01-06 08:00,24.82677659826526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T09,2018-01-06 09:00,23.917875240086644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T10,2018-01-06 10:00,23.982951952944827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T11,2018-01-06 11:00,25.70955126097283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T12,2018-01-06 12:00,27.062796155641006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T13,2018-01-06 13:00,27.903161305782962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T14,2018-01-06 14:00,28.633516573184547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T15,2018-01-06 15:00,29.56085522415894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T16,2018-01-06 16:00,30.425804112283082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T17,2018-01-06 17:00,30.90928955528568,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T18,2018-01-06 18:00,31.10323222818411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T19,2018-01-06 19:00,29.874515709683475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T20,2018-01-06 20:00,29.879734143471815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T21,2018-01-06 21:00,29.22273824206138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T22,2018-01-06 22:00,28.386980721449067,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106T23,2018-01-06 23:00,27.388293364690245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T00,2018-01-07 00:00,26.72934076400702,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T01,2018-01-07 01:00,26.080895279887876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T02,2018-01-07 02:00,25.497599741805534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T03,2018-01-07 03:00,24.919911884153045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T04,2018-01-07 04:00,24.375773448310674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T05,2018-01-07 05:00,23.932285575162894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T06,2018-01-07 06:00,23.54798052010062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T07,2018-01-07 07:00,22.749399934325286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T08,2018-01-07 08:00,22.32944706427657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T09,2018-01-07 09:00,21.942327389875473,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T10,2018-01-07 10:00,22.203427434829777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T11,2018-01-07 11:00,23.642007502594577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T12,2018-01-07 12:00,25.19224872659493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T13,2018-01-07 13:00,26.69662935939663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T14,2018-01-07 14:00,28.003320751682867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T15,2018-01-07 15:00,28.98995257726016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T16,2018-01-07 16:00,29.695547983092144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T17,2018-01-07 17:00,30.2742561503618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T18,2018-01-07 18:00,30.4813389716905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T19,2018-01-07 19:00,30.79586755281005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T20,2018-01-07 20:00,30.417189558528886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T21,2018-01-07 21:00,29.57258685235168,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T22,2018-01-07 22:00,28.18544100940888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107T23,2018-01-07 23:00,26.58973893169108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T00,2018-01-08 00:00,25.40656320269258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T01,2018-01-08 01:00,24.466863060982927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T02,2018-01-08 02:00,23.684394324045797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T03,2018-01-08 03:00,23.096932217643726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T04,2018-01-08 04:00,22.600816472465286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T05,2018-01-08 05:00,22.21461338620346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T06,2018-01-08 06:00,21.831094745481174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T07,2018-01-08 07:00,20.982457135753023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T08,2018-01-08 08:00,20.632161723344545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T09,2018-01-08 09:00,20.365679670383155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T10,2018-01-08 10:00,20.74961441772012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T11,2018-01-08 11:00,22.819110524082554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T12,2018-01-08 12:00,24.995520515019614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T13,2018-01-08 13:00,26.927296897071773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T14,2018-01-08 14:00,28.60283409653555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T15,2018-01-08 15:00,29.401103418779552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T16,2018-01-08 16:00,29.93534252884644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T17,2018-01-08 17:00,30.44226732542594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T18,2018-01-08 18:00,30.48155938968447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T19,2018-01-08 19:00,30.828556167208404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T20,2018-01-08 20:00,30.742613149269925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T21,2018-01-08 21:00,29.618022717690547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T22,2018-01-08 22:00,28.90167926408269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108T23,2018-01-08 23:00,27.65923665739955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T00,2018-01-09 00:00,26.83288510706154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T01,2018-01-09 01:00,26.211864360513744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T02,2018-01-09 02:00,25.71705514830418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T03,2018-01-09 03:00,25.219712866751486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T04,2018-01-09 04:00,24.86528742828933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T05,2018-01-09 05:00,24.505290770583507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T06,2018-01-09 06:00,24.124067981902982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T07,2018-01-09 07:00,24.04171467348221,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T08,2018-01-09 08:00,23.942151912675136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T09,2018-01-09 09:00,23.839916143100652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T10,2018-01-09 10:00,23.970944389540353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T11,2018-01-09 11:00,25.039688844575227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T12,2018-01-09 12:00,26.073126815289157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T13,2018-01-09 13:00,27.217880285058957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T14,2018-01-09 14:00,28.42985813718001,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T15,2018-01-09 15:00,29.558094714400514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T16,2018-01-09 16:00,30.13266279269849,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T17,2018-01-09 17:00,30.329143293880453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T18,2018-01-09 18:00,30.34295184258606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T19,2018-01-09 19:00,30.266041016525886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T20,2018-01-09 20:00,29.573520807357742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T21,2018-01-09 21:00,28.473034120679344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T22,2018-01-09 22:00,27.392677603295812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109T23,2018-01-09 23:00,26.253138869169465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T00,2018-01-10 00:00,25.41985515974546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T01,2018-01-10 01:00,24.759870130250388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T02,2018-01-10 02:00,24.26051225162522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T03,2018-01-10 03:00,23.832824234065118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T04,2018-01-10 04:00,23.453725549901996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T05,2018-01-10 05:00,23.10409215723018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T06,2018-01-10 06:00,22.839146575364687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T07,2018-01-10 07:00,23.349602357083157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T08,2018-01-10 08:00,23.552567645421334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T09,2018-01-10 09:00,23.53333528525717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T10,2018-01-10 10:00,23.366704061022563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T11,2018-01-10 11:00,23.249422042114734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T12,2018-01-10 12:00,23.595804001924314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T13,2018-01-10 13:00,24.604109569141368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T14,2018-01-10 14:00,25.649153525714958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T15,2018-01-10 15:00,26.087363357825474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T16,2018-01-10 16:00,27.519820351688622,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T17,2018-01-10 17:00,27.845200190808068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T18,2018-01-10 18:00,26.7007032150888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T19,2018-01-10 19:00,27.844818788648105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T20,2018-01-10 20:00,27.0914506502609,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T21,2018-01-10 21:00,26.092444194498103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T22,2018-01-10 22:00,25.513152706807848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110T23,2018-01-10 23:00,25.03065291401207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T00,2018-01-11 00:00,24.4112046650679,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T01,2018-01-11 01:00,24.10531587832969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T02,2018-01-11 02:00,23.795817395875392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T03,2018-01-11 03:00,23.542529112192984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T04,2018-01-11 04:00,23.318017677222688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T05,2018-01-11 05:00,23.09386029120303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T06,2018-01-11 06:00,22.988276772587085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T07,2018-01-11 07:00,23.08232183364926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T08,2018-01-11 08:00,22.77181153019417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T09,2018-01-11 09:00,22.495049715499622,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T10,2018-01-11 10:00,22.698845865735283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T11,2018-01-11 11:00,23.64954352234564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T12,2018-01-11 12:00,25.076226045390353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T13,2018-01-11 13:00,26.321622424811896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T14,2018-01-11 14:00,27.553561788748993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T15,2018-01-11 15:00,28.65595864383938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T16,2018-01-11 16:00,28.24358075469183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T17,2018-01-11 17:00,28.26692496549599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T18,2018-01-11 18:00,27.934488117738844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T19,2018-01-11 19:00,27.6353496728876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T20,2018-01-11 20:00,27.754269431701886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T21,2018-01-11 21:00,27.15835820835016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T22,2018-01-11 22:00,25.915574093076145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111T23,2018-01-11 23:00,25.238982460613194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112T00,2018-01-12 00:00,24.66535135980024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112T01,2018-01-12 01:00,24.147093422527252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112T02,2018-01-12 02:00,23.834669723229233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112T03,2018-01-12 03:00,23.680341454537604,"{""type"":""MultiPoint"",""coordinates"":[]}"
